ID,min1,min2,tform,sepform,eccform,k1form,m1form,k2form,m2form,tmerg,k1,m1,k2,m2,sep,ecc,label
624751,15.8265,8.5313,28.4656,0.17198E+02,0.91582E+00,13,1.7102,13,1.2355,4736.2661,13,2.9457,15,3.8301,0.00000E+00,0.00000E+00,COELESCE
625328,26.6904,15.8695,14.5775,0.10453E+03,0.96570E+00,14,15.0608,13,1.8020,4842.8369,15,26.3748,14,16.8628,0.00000E+00,0.00000E+00,COELESCE
625329,17.8260,8.8027,25.0672,0.64793E+01,0.79739E+00,13,1.7790,13,1.2850,1304.6721,14,3.0640,15,4.0645,0.00000E+00,0.00000E+00,COELESCE
625433,11.7896,7.8348,35.0496,0.96582E+01,0.90935E+00,13,1.2625,13,1.2355,1045.4103,13,2.4980,15,3.5288,0.00000E+00,0.00000E+00,COELESCE
625438,11.2154,10.6757,28.8809,0.41283E+01,0.54269E+00,13,1.2368,13,1.5379,2611.7927,15,2.5470,13,2.7747,0.00000E+00,0.00000E+00,COELESCE
625523,57.6585,21.6136,8.6938,0.19166E+02,0.64814E-01,14,14.5162,14,11.4176,4949.4902,15,14.9649,14,25.9338,0.00000E+00,0.00000E+00,COELESCE
625566,13.6213,8.2221,31.0756,0.84455E+01,0.81040E+00,13,1.3443,13,1.2376,4866.3320,13,2.5819,15,3.8559,0.00000E+00,0.00000E+00,COELESCE
625630,11.5029,7.6890,36.7890,0.23640E+01,0.62865E+00,13,1.2370,13,1.2355,265.8189,13,2.4725,15,3.2214,0.00000E+00,0.00000E+00,COELESCE
625726,11.2444,8.8724,33.3457,0.45744E+01,0.77403E+00,13,1.2371,13,1.2355,841.1216,13,2.4726,15,3.8192,0.00000E+00,0.00000E+00,COELESCE
625745,16.2760,10.7382,22.9494,0.36661E+02,0.96561E+00,13,1.6255,13,1.5006,4488.9761,14,3.1261,15,4.6806,0.00000E+00,0.00000E+00,COELESCE
625821,14.1476,7.7870,31.2555,0.42551E+01,0.80177E+00,13,1.2372,13,1.2355,447.8931,13,2.4727,15,3.5477,0.00000E+00,0.00000E+00,COELESCE
626192,19.5813,6.7375,26.9048,0.48352E+01,0.72804E+00,13,1.7876,13,1.2355,995.3737,14,3.0231,15,3.5495,0.00000E+00,0.00000E+00,COELESCE
626282,56.3608,27.0625,7.9486,0.19544E+02,0.16665E-01,14,15.4484,14,14.5541,3475.5811,15,15.8927,14,30.0026,0.00000E+00,0.00000E+00,COELESCE
626344,10.5883,9.3727,33.4840,0.49707E+01,0.69804E+00,13,1.2368,13,1.3057,2394.2688,15,2.3229,13,2.5426,0.00000E+00,0.00000E+00,COELESCE
626369,17.5488,12.0554,20.0272,0.52996E+01,0.73071E+00,13,1.6665,13,1.6887,981.1741,15,5.0730,14,3.3553,0.00000E+00,0.00000E+00,COELESCE
626729,14.7695,9.2353,26.8936,0.12231E+02,0.82349E+00,13,1.4670,13,1.4545,11425.2080,13,2.9215,15,4.4226,0.00000E+00,0.00000E+00,COELESCE
626744,9.8092,8.9868,36.1301,0.88907E+01,0.91330E+00,13,1.2370,13,1.2355,683.6645,13,2.4725,15,3.3855,0.00000E+00,0.00000E+00,COELESCE
626883,17.4193,6.8362,29.2536,0.30191E+01,0.69229E+00,13,1.5468,13,1.2355,290.6671,13,2.7823,15,3.1224,0.00000E+00,0.00000E+00,COELESCE
626984,54.5727,22.6893,8.6503,0.19206E+02,0.74549E-01,14,14.1250,14,11.3124,5245.2397,15,14.6413,14,25.4374,0.00000E+00,0.00000E+00,COELESCE
627161,16.4030,9.4463,25.7197,0.69172E+01,0.61226E+00,13,1.7038,13,1.5255,8276.6689,14,3.2293,15,4.5957,0.00000E+00,0.00000E+00,COELESCE
627197,13.4025,7.8142,33.9791,0.68793E+01,0.81266E+00,13,1.3994,13,1.2355,2026.9722,13,2.6349,15,3.4734,0.00000E+00,0.00000E+00,COELESCE
627202,12.2131,8.0478,34.1163,0.91639E+01,0.90591E+00,13,1.2371,13,1.2355,978.9343,13,2.4726,15,3.3936,0.00000E+00,0.00000E+00,COELESCE
627704,18.6749,10.7171,20.5458,0.66533E+01,0.82015E+00,13,1.6492,13,1.5919,843.6833,14,3.2411,15,4.9618,0.00000E+00,0.00000E+00,COELESCE
627707,109.7550,36.6286,6.4403,0.16498E+02,0.10102E-01,14,25.0593,14,24.4370,398.6531,15,25.1723,14,49.4963,0.00000E+00,0.00000E+00,COELESCE
627717,25.2633,8.3396,20.1316,0.56404E+01,0.63347E+00,13,2.7341,13,1.4058,1721.8490,14,4.1398,15,4.3652,0.00000E+00,0.00000E+00,COELESCE
627771,18.8450,12.5552,18.5839,0.91298E+01,0.85322E+00,13,1.7022,13,1.7418,1350.6965,15,5.1966,14,3.4440,0.00000E+00,0.00000E+00,COELESCE
627946,11.9096,11.3474,24.5442,0.31573E+01,0.52727E+00,13,1.2361,13,1.2355,1360.8978,13,2.4716,15,2.5580,0.00000E+00,0.00000E+00,COELESCE
628083,11.9476,10.2296,28.4786,0.34649E+01,0.76474E+00,13,1.2377,13,1.2848,311.3185,15,2.9091,13,2.5224,0.00000E+00,0.00000E+00,COELESCE
628178,11.2311,7.7051,36.7324,0.53690E+01,0.52213E+00,13,1.2360,13,1.2376,11158.9346,15,2.5503,13,2.4736,0.00000E+00,0.00000E+00,COELESCE
628199,11.2916,7.8360,36.7451,0.54279E+01,0.84767E+00,13,1.2370,13,1.2355,538.5296,13,2.4726,15,3.1824,0.00000E+00,0.00000E+00,COELESCE
628310,13.2541,9.9064,27.1935,0.13473E+02,0.86923E+00,13,1.2944,13,1.4750,8052.0640,15,3.8653,13,2.7693,0.00000E+00,0.00000E+00,COELESCE
628409,10.3947,9.6912,32.2365,0.73464E+01,0.74084E+00,13,1.2363,13,1.3970,6483.4512,15,2.2994,13,2.6332,0.00000E+00,0.00000E+00,COELESCE
628541,10.8181,8.5810,35.3099,0.12195E+02,0.92006E+00,13,1.2371,13,1.2355,1819.5054,13,2.4726,15,3.5615,0.00000E+00,0.00000E+00,COELESCE
628543,79.9792,32.0345,6.9710,0.15170E+02,0.12902E-01,14,18.7722,14,19.9829,591.6432,14,38.7551,15,20.4829,0.00000E+00,0.00000E+00,COELESCE
628547,71.8318,50.5189,5.8137,0.27334E+02,0.10438E-01,14,23.1865,14,24.7170,3267.9141,14,47.9036,15,25.2170,0.00000E+00,0.00000E+00,COELESCE
628695,12.0044,11.6559,22.7362,0.94673E+01,0.81538E+00,13,1.3341,13,1.2355,7054.9531,13,2.5696,15,3.8278,0.00000E+00,0.00000E+00,COELESCE
628818,18.8035,14.6494,16.4850,0.71328E+01,0.82254E+00,13,1.7515,13,1.8355,787.5517,15,5.3558,14,3.5870,0.00000E+00,0.00000E+00,COELESCE
628902,54.7838,34.6241,7.0954,0.21264E+02,0.14877E-01,14,16.6847,14,16.9248,3462.0049,14,33.6095,15,17.4378,0.00000E+00,0.00000E+00,COELESCE
628906,89.0194,43.8044,6.1298,0.21626E+02,0.10214E-01,14,24.0962,14,24.8560,1201.4625,14,48.9522,15,25.3560,0.00000E+00,0.00000E+00,COELESCE
628949,17.3502,7.3734,28.5103,0.63396E+01,0.68899E+00,13,1.7578,13,1.2384,4255.2334,13,2.9962,15,3.8514,0.00000E+00,0.00000E+00,COELESCE
629136,12.6325,10.0756,28.0997,0.10430E+02,0.85201E+00,13,1.2370,13,1.4610,4726.8091,15,3.3219,13,2.6979,0.00000E+00,0.00000E+00,COELESCE
629196,16.8173,12.6516,19.4974,0.54495E+01,0.15778E+00,13,1.6580,13,1.8938,11328.8311,15,5.0490,14,3.5518,0.00000E+00,0.00000E+00,COELESCE
629267,13.3029,12.7318,20.4631,0.69217E+01,0.76221E+00,13,1.3143,13,1.2355,4439.8091,13,2.5498,15,2.9962,0.00000E+00,0.00000E+00,COELESCE
629294,17.7827,12.6546,20.1025,0.88828E+01,0.75175E+00,13,1.8840,13,1.2355,7603.2065,14,3.1195,15,3.6262,0.00000E+00,0.00000E+00,COELESCE
629434,17.5823,12.2746,19.5392,0.15638E+02,0.93379E+00,13,1.5671,13,1.6577,1260.0573,15,4.7119,14,3.2248,0.00000E+00,0.00000E+00,COELESCE
629612,11.8940,11.5489,23.8333,0.18234E+01,0.24882E+00,13,1.2361,13,1.2355,397.8951,13,2.4716,15,2.6290,0.00000E+00,0.00000E+00,COELESCE
629629,11.9471,10.4863,27.8447,0.10148E+02,0.92615E+00,13,1.2379,13,1.2883,656.4717,15,2.8267,13,2.5262,0.00000E+00,0.00000E+00,COELESCE
629646,11.7347,8.0656,34.7624,0.65817E+01,0.75589E+00,13,1.2362,13,1.2355,4315.0854,13,2.4717,15,3.6251,0.00000E+00,0.00000E+00,COELESCE
629704,128.1306,75.4334,4.9598,0.43679E+02,0.24774E-01,14,36.9638,14,35.0955,6185.1709,15,38.8329,14,72.0592,0.00000E+00,0.00000E+00,COELESCE
629719,13.1419,10.7457,25.6294,0.14353E+02,0.88073E+00,13,1.3059,13,1.5625,7090.5430,15,3.9002,13,2.8684,0.00000E+00,0.00000E+00,COELESCE
629783,15.3181,13.8165,18.3053,0.12477E+02,0.87248E+00,13,1.6685,13,1.2614,4833.1006,13,2.9299,15,3.9493,0.00000E+00,0.00000E+00,COELESCE
630089,11.8936,10.0047,29.0576,0.62931E+02,0.98622E+00,13,1.2376,13,1.2937,3720.2080,15,2.6491,13,2.5313,0.00000E+00,0.00000E+00,COELESCE
630339,23.5585,20.4813,10.7545,0.73334E+01,0.32939E+00,13,2.7653,13,2.0185,11228.2764,14,4.7839,15,6.0894,0.00000E+00,0.00000E+00,COELESCE
630517,11.4860,9.4434,31.7404,0.35750E+01,0.67927E+00,13,1.2929,13,1.2355,787.9328,13,2.5284,15,3.7816,0.00000E+00,0.00000E+00,COELESCE
630526,10.5326,9.7724,31.6965,0.13053E+02,0.86952E+00,13,1.2364,13,1.3920,8230.3047,15,2.3191,13,2.6284,0.00000E+00,0.00000E+00,COELESCE
630706,18.1303,6.1960,31.7656,0.61634E+01,0.66103E+00,13,1.8827,13,1.2355,4325.1958,14,3.1182,15,3.4714,0.00000E+00,0.00000E+00,COELESCE
630789,12.5095,8.0573,33.3332,0.28022E+01,0.74284E+00,13,1.2372,13,1.2355,198.4061,13,2.4727,15,3.2250,0.00000E+00,0.00000E+00,COELESCE
630825,12.3008,8.5706,33.2403,0.10575E+02,0.83582E+00,13,1.3782,13,1.2355,7334.0977,13,2.6138,15,3.7503,0.00000E+00,0.00000E+00,COELESCE
630853,17.5661,16.1398,16.0639,0.75516E+01,0.64231E+00,13,1.8591,13,2.0162,5545.0947,15,5.6696,14,3.8753,0.00000E+00,0.00000E+00,COELESCE
631307,49.8754,34.0173,7.2420,0.26080E+02,0.15597E-01,14,15.9612,14,15.8999,9018.9336,15,16.4270,14,31.8611,0.00000E+00,0.00000E+00,COELESCE
631319,12.5179,7.6946,34.4426,0.20923E+01,0.68197E+00,13,1.2371,13,1.2355,127.0329,13,2.4726,15,2.9349,0.00000E+00,0.00000E+00,COELESCE
631720,10.1308,8.7015,36.8890,0.70863E+01,0.79499E+00,13,1.2621,13,1.2379,3408.4402,13,2.5000,15,3.8664,0.00000E+00,0.00000E+00,COELESCE
631731,82.6352,60.3267,5.3528,0.44957E+02,0.86947E-02,14,28.4566,14,29.0494,13416.6748,14,57.5060,15,29.5494,0.00000E+00,0.00000E+00,COELESCE
631757,74.9212,53.3362,5.6562,0.36307E+02,0.98241E-02,14,25.1351,14,25.7601,8331.0352,14,50.8953,15,26.2601,0.00000E+00,0.00000E+00,COELESCE
631827,72.8272,29.7406,7.2967,0.25747E+02,0.13367E-01,14,19.9035,14,17.5032,5384.5615,15,20.2663,14,37.4066,0.00000E+00,0.00000E+00,COELESCE
632034,8.7111,8.5143,39.9271,0.52079E+01,0.52690E+00,13,1.2358,13,1.2608,9433.9131,15,2.8390,13,2.4966,0.00000E+00,0.00000E+00,COELESCE
632292,11.5176,9.6637,30.6717,0.13424E+02,0.91953E+00,13,1.2372,13,1.3010,2457.5237,15,2.6390,13,2.5382,0.00000E+00,0.00000E+00,COELESCE
632446,117.1299,69.6447,5.1043,0.37283E+02,0.19051E-01,14,35.2004,14,33.9294,3753.9397,15,36.4125,14,69.1298,0.00000E+00,0.00000E+00,COELESCE
632601,17.0670,11.7531,21.1917,0.23728E+02,0.93690E+00,13,1.8393,13,1.6222,4170.9487,14,3.4615,15,5.0028,0.00000E+00,0.00000E+00,COELESCE
632808,10.8552,9.5221,32.1927,0.46325E+01,0.83413E+00,13,1.2375,13,1.2355,378.2352,13,2.4730,15,3.7028,0.00000E+00,0.00000E+00,COELESCE
633137,71.4942,35.4443,6.8003,0.31740E+02,0.12271E-01,14,21.6479,14,19.0997,9485.8623,15,22.0205,14,40.7476,0.00000E+00,0.00000E+00,COELESCE
633604,20.8666,6.8954,27.1891,0.29687E+01,0.10186E+00,13,2.5057,13,1.2355,1064.6519,14,3.7413,15,3.8206,0.00000E+00,0.00000E+00,COELESCE
633804,138.1442,47.9987,5.8259,0.39588E+02,0.80315E-02,14,37.4859,14,24.7690,6750.1416,15,39.6604,14,62.2549,0.00000E+00,0.00000E+00,COELESCE
633981,21.1714,14.7744,16.8589,0.74366E+01,0.80561E+00,13,2.5887,13,1.5239,862.3862,14,4.1126,15,4.5875,0.00000E+00,0.00000E+00,COELESCE
634037,15.8036,14.4309,18.4932,0.75071E+01,0.71117E+00,13,1.7516,13,2.2305,2874.8071,15,5.3706,14,3.9821,0.00000E+00,0.00000E+00,COELESCE
634100,18.2259,11.5266,20.7169,0.47434E+01,0.62971E+00,13,1.9618,13,1.6498,1209.9410,14,3.6115,15,5.1235,0.00000E+00,0.00000E+00,COELESCE
634148,12.4840,7.7060,34.3125,0.17570E+01,0.62287E+00,13,1.2371,13,1.2355,107.0153,13,2.4727,15,2.9716,0.00000E+00,0.00000E+00,COELESCE
634183,19.8986,6.9549,26.0943,0.16083E+02,0.89827E+00,13,1.8565,13,1.2355,5690.6992,14,3.0920,15,3.8627,0.00000E+00,0.00000E+00,COELESCE
634305,20.3449,10.0386,20.8725,0.22871E+02,0.92097E+00,13,1.9090,13,1.6366,6631.9639,14,3.5456,15,5.0364,0.00000E+00,0.00000E+00,COELESCE
634634,11.8969,11.0278,26.9125,0.12973E+02,0.94613E+00,13,1.2491,13,1.2616,671.8451,15,3.7210,13,2.5107,0.00000E+00,0.00000E+00,COELESCE
634635,18.1596,9.6534,22.4610,0.10410E+03,0.98903E+00,13,1.6209,13,1.4243,6778.1562,14,3.0452,15,4.4882,0.00000E+00,0.00000E+00,COELESCE
634688,10.4840,8.5552,36.2884,0.39670E+01,0.72369E+00,13,1.2370,13,1.2355,847.1093,13,2.4725,15,3.5884,0.00000E+00,0.00000E+00,COELESCE
634755,10.1254,8.0807,39.0546,0.80347E+01,0.85034E+00,13,1.2622,13,1.2355,2255.1392,13,2.4977,15,3.5509,0.00000E+00,0.00000E+00,COELESCE
635087,16.7828,9.1832,25.1973,0.21908E+02,0.93416E+00,13,1.6247,13,1.3911,5169.3433,14,3.0158,15,4.3357,0.00000E+00,0.00000E+00,COELESCE
635343,10.2794,9.9433,30.4680,0.92691E+01,0.78629E+00,13,1.2356,13,1.2355,11048.3984,13,2.4711,15,2.6636,0.00000E+00,0.00000E+00,COELESCE
635383,55.0674,28.6680,7.7714,0.17593E+02,0.16577E-01,14,15.1483,14,15.0134,2245.5120,15,15.5925,14,30.1617,0.00000E+00,0.00000E+00,COELESCE
635397,10.1574,7.9190,39.6988,0.14830E+02,0.89488E+00,13,1.2366,13,1.2355,8370.9883,13,2.4722,15,3.6365,0.00000E+00,0.00000E+00,COELESCE
635480,12.6956,12.4719,23.2707,0.10249E+02,0.91414E+00,13,1.2382,13,1.6118,762.1792,15,3.1264,13,2.8500,0.00000E+00,0.00000E+00,COELESCE
635545,12.7699,8.1865,32.4418,0.96318E+01,0.81749E+00,13,1.2363,13,1.2519,7994.8037,15,3.6665,13,2.4881,0.00000E+00,0.00000E+00,COELESCE
635584,21.9108,18.5689,13.1987,0.55035E+01,0.12574E+00,13,2.6897,13,2.7033,3556.5471,15,7.3525,14,5.3929,0.00000E+00,0.00000E+00,COELESCE
635611,18.2386,7.8968,26.9331,0.46545E+01,0.56121E+00,13,2.0664,13,1.2482,2354.9255,14,3.3146,15,3.8886,0.00000E+00,0.00000E+00,COELESCE
635815,21.2834,16.9596,14.1433,0.90725E+01,0.55119E+00,13,2.1786,13,2.5548,11169.6670,15,6.4353,14,4.7334,0.00000E+00,0.00000E+00,COELESCE
635822,10.2878,8.0671,38.6485,0.45190E+02,0.97315E+00,13,1.2368,13,1.2355,8680.0898,13,2.4724,15,3.5369,0.00000E+00,0.00000E+00,COELESCE
635839,9.6970,8.6744,37.3837,0.84701E+01,0.75923E+00,13,1.2357,13,1.4088,9011.3516,15,2.0956,13,2.6444,0.00000E+00,0.00000E+00,COELESCE
635848,12.8624,9.9074,27.8609,0.53604E+01,0.82980E+00,13,1.2375,13,1.3289,622.0332,15,3.0895,13,2.5664,0.00000E+00,0.00000E+00,COELESCE
636066,15.7826,6.5628,32.5432,0.63735E+01,0.83981E+00,13,1.3825,13,1.2355,968.1173,13,2.6180,15,3.2748,0.00000E+00,0.00000E+00,COELESCE
636089,22.6155,7.6650,23.5668,0.79058E+01,0.74359E+00,13,2.7260,13,1.2355,2958.0029,14,3.9615,15,3.7895,0.00000E+00,0.00000E+00,COELESCE
636109,17.8975,10.4323,22.3843,0.11305E+02,0.85331E+00,13,2.0225,13,1.4658,3066.0818,14,3.4884,15,4.5459,0.00000E+00,0.00000E+00,COELESCE
636286,10.4157,10.2531,31.2413,0.35098E+01,0.71334E+00,13,1.2373,13,1.3061,540.0494,15,2.2740,13,2.5435,0.00000E+00,0.00000E+00,COELESCE
636471,17.1351,8.2157,26.2570,0.11950E+02,0.83125E+00,13,1.6397,13,1.3928,8292.9404,14,3.0325,15,4.2734,0.00000E+00,0.00000E+00,COELESCE
636667,10.1341,8.2549,38.5197,0.48400E+01,0.64248E+00,13,1.2619,13,1.2355,3563.1021,13,2.4974,15,3.7828,0.00000E+00,0.00000E+00,COELESCE
636681,13.1332,8.4372,32.4190,0.13141E+02,0.89929E+00,13,1.3655,13,1.2355,4075.8752,13,2.6010,15,3.7120,0.00000E+00,0.00000E+00,COELESCE
636716,13.6498,12.5291,22.1603,0.75186E+01,0.82150E+00,13,1.3873,13,1.6664,1611.0668,15,4.1508,14,3.0537,0.00000E+00,0.00000E+00,COELESCE
636854,20.1748,17.5279,14.0127,0.75228E+01,0.56031E+00,13,1.9367,13,2.4557,6436.3027,15,5.8749,14,4.3925,0.00000E+00,0.00000E+00,COELESCE
637235,14.6091,7.7723,31.3423,0.86903E+01,0.84701E+00,13,1.4029,13,1.2355,2773.0698,13,2.6384,15,3.6867,0.00000E+00,0.00000E+00,COELESCE
637345,12.7510,8.6264,31.4457,0.41733E+01,0.84658E+00,13,1.2374,13,1.2355,211.2618,13,2.4729,15,3.1937,0.00000E+00,0.00000E+00,COELESCE
637618,17.4322,10.6666,21.6395,0.68548E+01,0.87475E+00,13,1.5737,13,1.3507,452.4590,13,2.9244,15,4.3506,0.00000E+00,0.00000E+00,COELESCE
637987,34.3135,12.9895,13.4715,0.71721E+01,0.35931E+00,14,6.4112,13,2.3916,1927.9969,15,10.5753,14,8.8028,0.00000E+00,0.00000E+00,COELESCE
638091,36.3178,19.4173,10.6079,0.13927E+02,0.25540E+00,14,7.9084,14,4.7852,9661.8594,15,11.5363,14,12.6936,0.00000E+00,0.00000E+00,COELESCE
638610,10.6855,9.5591,31.9684,0.92900E+01,0.76950E+00,13,1.2362,13,1.4177,11285.2256,15,2.3693,13,2.6539,0.00000E+00,0.00000E+00,COELESCE
638709,13.1992,11.2801,25.0608,0.11346E+02,0.87220E+00,13,1.2958,13,1.5794,3559.9580,15,3.8669,13,2.8752,0.00000E+00,0.00000E+00,COELESCE
638738,25.8129,21.2115,10.5859,0.92581E+01,0.42445E+00,14,3.5505,13,2.1520,12928.6133,14,5.7025,15,6.3907,0.00000E+00,0.00000E+00,COELESCE
638788,11.0787,7.9523,36.9153,0.13511E+02,0.92400E+00,13,1.2369,13,1.2355,2300.2239,13,2.4725,15,3.4020,0.00000E+00,0.00000E+00,COELESCE
638960,13.2772,7.0263,35.9577,0.82733E+01,0.82341E+00,13,1.2367,13,1.2355,4159.4775,13,2.4723,15,3.6318,0.00000E+00,0.00000E+00,COELESCE
639028,14.2700,7.7533,32.3348,0.92917E+01,0.82943E+00,13,1.5655,13,1.2355,4154.1670,13,2.8011,15,3.5317,0.00000E+00,0.00000E+00,COELESCE
639064,11.9658,8.9438,31.7157,0.81363E+01,0.90131E+00,13,1.2374,13,1.2355,707.7047,13,2.4729,15,3.6495,0.00000E+00,0.00000E+00,COELESCE
639081,15.5502,9.0623,25.9745,0.12627E+02,0.87930E+00,13,1.4086,13,1.4211,4673.5967,15,4.2194,13,2.8297,0.00000E+00,0.00000E+00,COELESCE
639186,12.4974,10.8820,26.4403,0.69978E+01,0.82910E+00,13,1.2374,13,1.4987,1483.9152,15,3.1728,13,2.7361,0.00000E+00,0.00000E+00,COELESCE
639456,10.1363,7.8282,40.1557,0.14189E+02,0.88329E+00,13,1.2366,13,1.2355,9658.2324,13,2.4721,15,3.6166,0.00000E+00,0.00000E+00,COELESCE
639754,10.8917,9.1674,33.1423,0.87309E+01,0.90923E+00,13,1.2374,13,1.2355,726.7806,13,2.4729,15,3.6170,0.00000E+00,0.00000E+00,COELESCE
639771,9.9510,9.3254,35.5147,0.70436E+01,0.66586E+00,13,1.2365,13,1.4007,10898.4834,15,2.1489,13,2.6372,0.00000E+00,0.00000E+00,COELESCE
639781,11.2423,9.0317,32.3207,0.15209E+02,0.88492E+00,13,1.2363,13,1.3302,10847.8770,15,2.5874,13,2.5665,0.00000E+00,0.00000E+00,COELESCE
639816,17.6787,7.0752,28.9396,0.83068E+01,0.73934E+00,13,1.8042,13,1.2355,7194.9141,14,3.0398,15,3.8053,0.00000E+00,0.00000E+00,COELESCE
639833,11.4967,7.5099,37.8300,0.42545E+01,0.68856E+00,13,1.2368,13,1.2355,1534.4049,13,2.4723,15,3.5895,0.00000E+00,0.00000E+00,COELESCE
639858,17.4958,8.4461,25.1581,0.16840E+02,0.92717E+00,13,1.5687,13,1.3217,2972.6633,13,2.8905,15,4.1627,0.00000E+00,0.00000E+00,COELESCE
639994,18.1280,6.1524,30.4142,0.58775E+01,0.64698E+00,13,1.7428,13,1.2355,4504.9795,13,2.9784,15,3.5893,0.00000E+00,0.00000E+00,COELESCE
640113,10.2813,8.4958,37.0784,0.59182E+01,0.79849E+00,13,1.2623,13,1.2355,1615.2776,13,2.4978,15,3.7161,0.00000E+00,0.00000E+00,COELESCE
640163,13.9906,10.1986,26.1912,0.10859E+02,0.85303E+00,13,1.3325,13,1.5034,4667.9243,15,3.9810,13,2.8360,0.00000E+00,0.00000E+00,COELESCE
640344,11.5584,7.7430,36.6143,0.13890E+02,0.91426E+00,13,1.2368,13,1.2355,3605.0303,13,2.4724,15,3.4717,0.00000E+00,0.00000E+00,COELESCE
640364,16.9942,16.2405,14.4494,0.86668E+01,0.79586E+00,13,1.7650,13,1.3203,4035.8494,14,3.0853,15,4.1018,0.00000E+00,0.00000E+00,COELESCE
640536,22.1496,13.9306,17.9806,0.68526E+01,0.66449E+00,13,2.5872,13,1.2355,3817.7710,14,3.8227,15,3.7513,0.00000E+00,0.00000E+00,COELESCE
640735,14.4579,6.8387,33.6667,0.21540E+01,0.68686E+00,13,1.2370,13,1.2355,133.3735,13,2.4725,15,2.8402,0.00000E+00,0.00000E+00,COELESCE
640812,26.7346,15.0850,16.1391,0.88490E+01,0.49154E+00,14,4.1332,13,1.3970,11265.5459,14,5.5302,15,4.2357,0.00000E+00,0.00000E+00,COELESCE
640979,70.2595,48.5662,5.9058,0.34966E+02,0.10667E-01,14,23.3482,14,23.5256,9150.3613,14,46.8738,15,24.0256,0.00000E+00,0.00000E+00,COELESCE
641024,18.8460,8.5525,24.1573,0.48997E+01,0.75045E+00,13,1.7160,13,1.3182,802.8408,14,3.0342,15,4.1710,0.00000E+00,0.00000E+00,COELESCE
641037,13.6352,7.8111,32.1503,0.67123E+01,0.85631E+00,13,1.2371,13,1.2355,1015.8990,13,2.4726,15,3.5982,0.00000E+00,0.00000E+00,COELESCE
641191,14.6330,6.9537,34.0664,0.35477E+01,0.67361E+00,13,1.4362,13,1.2355,689.9474,13,2.6717,15,3.2423,0.00000E+00,0.00000E+00,COELESCE
641276,11.7501,7.8677,35.7733,0.32146E+01,0.59164E+00,13,1.2368,13,1.2355,1035.2272,13,2.4723,15,3.5912,0.00000E+00,0.00000E+00,COELESCE
641369,10.0176,9.9150,33.5123,0.93606E+01,0.81676E+00,13,1.2621,13,1.4167,5892.0938,15,1.4138,13,2.6788,0.00000E+00,0.00000E+00,COELESCE
641480,13.3702,11.7306,23.8846,0.66069E+02,0.98530E+00,13,1.2635,13,1.6553,3709.9321,15,1.4229,13,2.9187,0.00000E+00,0.00000E+00,COELESCE
641806,11.8527,10.9030,26.7059,0.11805E+02,0.86556E+00,13,1.2365,13,1.5598,5193.9785,15,2.9635,13,2.7963,0.00000E+00,0.00000E+00,COELESCE
641941,8.8679,8.7548,40.8730,0.77047E+01,0.71879E+00,13,1.2362,13,1.3210,10556.3408,15,1.8555,13,2.5572,0.00000E+00,0.00000E+00,COELESCE
642368,23.4093,8.1391,22.1363,0.10581E+02,0.69974E+00,13,2.6756,13,1.5543,10720.4092,14,4.2299,15,4.6906,0.00000E+00,0.00000E+00,COELESCE
642948,65.5382,33.0709,7.0860,0.30845E+02,0.13342E-01,14,19.9768,14,17.4985,10842.7354,15,20.3760,14,37.4754,0.00000E+00,0.00000E+00,COELESCE
642951,11.6905,8.1281,35.0727,0.10331E+02,0.86375E+00,13,1.2368,13,1.2355,4577.1108,13,2.4723,15,3.6976,0.00000E+00,0.00000E+00,COELESCE
643180,11.4805,10.5197,28.5739,0.31495E+02,0.97151E+00,13,1.2376,13,1.3432,2551.1143,15,2.6306,13,2.5808,0.00000E+00,0.00000E+00,COELESCE
643202,20.3155,8.3863,24.0116,0.25878E+02,0.91778E+00,13,2.1791,13,1.4110,11949.2441,14,3.5902,15,4.3471,0.00000E+00,0.00000E+00,COELESCE
643207,19.2703,8.5430,23.8569,0.80492E+01,0.64706E+00,13,1.9380,13,1.5305,9600.0693,14,3.4685,15,4.6133,0.00000E+00,0.00000E+00,COELESCE
643238,16.2786,9.1158,25.7899,0.23498E+02,0.93702E+00,13,1.5407,13,1.3996,6277.1514,13,2.9403,15,4.3465,0.00000E+00,0.00000E+00,COELESCE
643631,15.9539,7.9874,28.2330,0.27463E+01,0.71260E+00,13,1.4315,13,1.2355,195.0058,13,2.6670,15,3.3406,0.00000E+00,0.00000E+00,COELESCE
643687,10.1385,8.2737,38.1762,0.59856E+01,0.85595E+00,13,1.2370,13,1.2355,663.8654,13,2.4726,15,3.2654,0.00000E+00,0.00000E+00,COELESCE
643761,10.5380,10.1048,30.8086,0.18376E+02,0.93627E+00,13,1.2367,13,1.3433,3780.4182,15,2.3255,13,2.5800,0.00000E+00,0.00000E+00,COELESCE
643873,117.6134,72.9923,5.0057,0.46997E+02,0.21127E-01,14,35.9610,14,34.3652,8842.7607,15,37.4971,14,70.3262,0.00000E+00,0.00000E+00,COELESCE
643878,16.8501,9.4948,24.6678,0.69790E+01,0.62733E+00,13,1.8012,13,1.5291,7107.6646,14,3.3304,15,4.6176,0.00000E+00,0.00000E+00,COELESCE
643942,12.6532,12.3518,23.5664,0.83737E+01,0.87364E+00,13,1.2378,13,1.6456,1064.7505,15,3.2362,13,2.8834,0.00000E+00,0.00000E+00,COELESCE
