ID,min1,min2,tform,sepform,eccform,k1form,m1form,k2form,m2form,tmerg,k1,m1,k2,m2,sep,ecc,label
46829,63.9822,35.1991,6.9074,0.21831E+02,0.13536E-01,14,18.5140,14,18.4240,2897.5474,15,18.8939,14,36.9380,0.00000E+00,0.00000E+00,COELESCE
47037,77.9962,47.0274,5.9883,0.23685E+02,0.10486E-01,14,23.1900,14,24.4914,1868.6427,14,47.6813,15,24.9914,0.00000E+00,0.00000E+00,COELESCE
47368,45.4543,30.4469,7.7977,0.26457E+02,0.11188E-01,14,14.4132,14,13.9475,13417.4902,15,14.9062,14,28.3607,0.00000E+00,0.00000E+00,COELESCE
47748,38.3025,31.6007,7.6293,0.15670E+02,0.31812E+00,14,16.0998,14,16.6229,762.0128,14,32.7227,15,17.1229,0.00000E+00,0.00000E+00,COELESCE
47774,40.7394,36.1205,6.6639,0.17990E+02,0.31050E+00,14,21.5533,14,17.4936,800.9028,15,39.9679,14,39.0468,0.00000E+00,0.00000E+00,COELESCE
48418,27.5018,15.3650,15.2522,0.54057E+01,0.36770E+00,14,16.2257,13,1.8242,167.4457,15,27.1626,14,18.0499,0.00000E+00,0.00000E+00,COELESCE
48785,34.6494,13.8923,13.4183,0.66609E+01,0.56078E+00,14,9.9199,14,4.5600,141.0022,15,12.6463,14,14.4799,0.00000E+00,0.00000E+00,COELESCE
49191,25.8025,23.7424,9.1406,0.13500E+02,0.66301E+00,14,13.9716,14,4.5881,607.2560,15,25.5155,14,18.5597,0.00000E+00,0.00000E+00,COELESCE
49647,26.5689,25.6009,8.4640,0.55099E+01,0.37407E+00,14,15.0753,14,5.5969,58.0278,15,26.2573,14,20.6722,0.00000E+00,0.00000E+00,COELESCE
51330,38.2974,34.6263,7.2559,0.16548E+02,0.26677E+00,14,15.4804,14,18.4331,961.1469,14,33.9135,15,18.9331,0.00000E+00,0.00000E+00,COELESCE
51594,66.3056,29.3747,7.4315,0.17367E+02,0.14746E-01,14,16.9784,14,16.9289,1502.4598,15,17.3607,14,33.9073,0.00000E+00,0.00000E+00,COELESCE
51686,35.1203,21.9217,10.1006,0.17355E+02,0.70455E+00,14,16.1601,14,8.3884,418.4665,15,34.5578,14,24.5485,0.00000E+00,0.00000E+00,COELESCE
51898,139.0872,66.0026,5.2103,0.28353E+02,0.17842E-01,14,37.2714,14,33.7995,1160.9326,15,39.0414,14,71.0709,0.00000E+00,0.00000E+00,COELESCE
52193,102.2649,46.5264,5.7205,0.24926E+02,0.35704E+00,14,40.4638,14,27.6593,505.3870,15,42.9986,14,68.1231,0.00000E+00,0.00000E+00,COELESCE
52704,38.2598,13.7202,13.9714,0.28365E+02,0.86381E+00,14,16.2792,14,3.2063,1006.0931,15,37.5798,14,19.4855,0.00000E+00,0.00000E+00,COELESCE
52993,34.1807,32.4817,6.8181,0.15868E+02,0.43740E+00,14,27.2648,14,10.9687,425.3367,15,33.6437,14,38.2335,0.00000E+00,0.00000E+00,COELESCE
53067,112.7632,100.2597,4.4883,0.56892E+01,0.34658E-01,14,38.2063,14,37.0476,6.0589,15,37.8543,14,75.2539,0.00000E+00,0.00000E+00,COELESCE
53244,36.9449,19.5660,10.9859,0.30550E+02,0.79750E+00,14,22.2771,14,4.8543,1519.9777,15,36.3221,14,27.1314,0.00000E+00,0.00000E+00,COELESCE
53815,66.7343,30.3880,7.3203,0.17926E+02,0.14420E-01,14,17.3514,14,17.3217,1594.6093,15,17.7272,14,34.6730,0.00000E+00,0.00000E+00,COELESCE
53971,60.6283,35.9702,6.8755,0.30326E+02,0.13469E-01,14,19.2419,14,17.8812,10401.5898,15,19.6584,14,37.1230,0.00000E+00,0.00000E+00,COELESCE
54205,63.4369,56.0700,5.1672,0.25786E+02,0.29143E+00,14,38.1938,14,28.7797,707.1004,15,61.3103,14,66.9734,0.00000E+00,0.00000E+00,COELESCE
